url_count,email_count,num_count,word_count,char_count,url_density,num_density,avg_word_length,exclamation_count,question_count,punct_count,urgency_count,financial_count,action_count,threat_count,caps_ratio,urgency_density,unique_word_ratio,sentence_count,avg_sentence_length,placeholder_ratio,digit_char_ratio,label
0.0003190810465858328,0.0,0.0,0.0008140531276778063,0.0007542478821697198,0.13636363636363635,0.0,0.06942438731287122,0.0,0.0,0.0006032922520037921,0.0,0.0,0.0,0.0,0.07258064516129033,0.0,0.9999999999999999,0.0,0.011731843575418994,0.06390374331550802,0.12058222676200203,0
0.0,0.0,0.0,0.001670951156812339,0.001787846831809706,0.0,0.0,0.0825760484978355,0.0,0.0,8.618460742911317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.022905027932960894,0.0,0.0,1
0.0,0.0,0.0,0.00012853470437017994,2.7935106747026646e-05,0.0,0.0,0.038918759002184874,0.0,0.0003136762860727729,8.618460742911317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.8316253914033589,0.0,0.002793296089385475,0.0,0.0,0
0.0,0.0,0.0,0.009682947729220221,0.006061918164104785,0.0,0.0,0.03380316685604241,0.0,0.0003136762860727729,0.00517107644574679,0.0056179775280898875,0.00303951367781155,0.034782608695652174,0.0,0.0,0.017467248908296942,0.32944260681163035,0.00641025641025641,0.01365611421477343,0.0,0.0,1
0.0,0.0,0.001631321370309951,0.003256212510711225,0.003114764402293472,0.0,0.0533879374534624,0.07028287527052957,0.0024154589371980675,0.0,0.00043092303714556586,0.0,0.00303951367781155,0.0,0.022222222222222223,0.0,0.0,0.8593326054762239,0.0008012820512820513,0.021508379888268155,0.0533879374534624,0.0232193346937772,1
0.0,0.0,0.001087547580206634,0.0029991431019708655,0.0021440194428342958,0.0,0.03851732473811442,0.04478780906734017,0.0,0.0003136762860727729,0.0006894768594329053,0.0,0.0060790273556231,0.0,0.0,0.0,0.0,0.7093808125592221,0.004807692307692308,0.005267358339984038,0.03851732473811442,0.027461790773954917,1
0.0,0.0,0.014138118542686241,0.014395886889460153,0.011676874620257143,0.0,0.10782578518132918,0.053793145246278234,0.0,0.0,0.004093768852882876,0.0056179775280898875,0.0,0.026086956521739132,0.0,0.0,0.011799410029498525,0.39504344167932504,0.014423076923076922,0.009408997353719493,0.10782578518132918,0.08102654211252429,0
0.0,0.0,0.056552474170744965,0.03029134532990574,0.026475497419494513,0.0,0.2059320629660315,0.060532794594245876,0.0,0.0,0.010945445143497372,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.3810454529053054,0.00641025641025641,0.043513345747982615,0.2059320629660315,0.12352490662968627,0
0.0,0.0,0.0,0.001970865467009426,0.0017948306084964627,0.0,0.0,0.06600584478169919,0.0,0.0,0.00038783073343100926,0.0,0.0,0.0,0.0,0.0,0.0,0.8556789069171646,0.003205128205128205,0.004916201117318436,0.0,0.0,0
0.0,0.0,0.000543773790103317,0.0024850042844901457,0.002116084336087269,0.0,0.023047251687560274,0.05949844882711951,0.0024154589371980675,0.0,0.00017236921485822633,0.0,0.0,0.0,0.0,0.0,0.0,0.9668771261777098,0.0016025641025641027,0.010800744878957168,0.023047251687560274,0.011053370786516855,1
0.0,0.0,0.042414355628058724,0.1723650385604113,0.11672684354245089,0.0,0.0272376610852985,0.03874015462097477,0.012077294685990338,0.0003136762860727729,0.08303886925795054,0.011235955056179775,0.0182370820668693,0.06956521739130435,0.0,0.0,0.001987083954297069,0.2308969070809168,0.1923076923076923,0.00877396323512367,0.0272376610852985,0.024264637471519624,0
0.0006381620931716656,0.0,0.0,0.0020137103684661527,0.0015992848612672761,0.12,0.0,0.05389920147618264,0.0,0.0003136762860727729,0.0009911229854348013,0.0,0.0,0.008695652173913044,0.0,0.043137254901960784,0.0,0.7777455166524337,0.0016025641025641027,0.008752327746741156,0.056235294117647064,0.0,0
0.0,0.0,0.004893964110929853,0.026135389888603255,0.020713881652920263,0.0,0.020641013338451208,0.051611812543774505,0.004830917874396135,0.0015683814303638643,0.0075842454537619584,0.02247191011235955,0.0243161094224924,0.026086956521739132,0.022222222222222223,0.0,0.026101141924959218,0.4050580714187202,0.01842948717948718,0.013710428305400372,0.020641013338451208,0.027400744017771657,1
0.0003190810465858328,0.047619047619047616,0.001087547580206634,0.001970865467009426,0.0028703322182569886,0.061224489795918366,0.05738295318127251,0.12250351354077647,0.0,0.0003136762860727729,0.0041368611565974316,0.0,0.0,0.0,0.0,0.041176470588235294,0.0,0.8969135049408319,0.002403846153846154,0.006284916201117318,0.11476590636254502,0.021307702720996347,0
0.0,0.0,0.000543773790103317,0.005141388174807198,0.0041483633519334585,0.0,0.011429937828790055,0.05389920147618264,0.004830917874396135,0.0,0.0008618460742911317,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.7043177605132156,0.007211538461538461,0.006312849162011172,0.011429937828790055,0.005788999429926995,1
0.0,0.0,0.004350190320826536,0.008397600685518423,0.005845421086815328,0.0,0.05651788353532368,0.041523398748920165,0.007246376811594202,0.0015683814303638643,0.0016805998448677067,0.016853932584269662,0.0,0.0,0.0,0.0,0.06030150753768844,0.5532573199043895,0.01923076923076923,0.0038882681564245806,0.05651788353532368,0.02138499789410758,1
0.0006381620931716656,0.047619047619047616,0.003262642740619902,0.008226221079691516,0.008366564470734484,0.03076923076923077,0.04325791855203621,0.07639291202175466,0.0,0.0003136762860727729,0.008058260794622081,0.0,0.0,0.017391304347826087,0.0,0.04424778761061947,0.0,0.6787930543694847,0.008814102564102564,0.008519553072625698,0.0648868778280543,0.026554644532172624,0
0.0,0.0,0.003806416530723219,0.004712939160239931,0.004539454846391832,0.0,0.0870900572618428,0.07076214203098366,0.0,0.0,0.001551322933724037,0.0,0.00303951367781155,0.008695652173913044,0.0,0.07802874743326489,0.0,0.7049719247598678,0.012019230769230768,0.0033868715083798877,0.0870900572618428,0.01913411944497508,0
0.001914486279514997,0.047619047619047616,0.006525285481239804,0.009597257926306769,0.01109722115525634,0.07929515418502203,0.0743197719616481,0.09151529050780696,0.0,0.0015683814303638643,0.021373782642420066,0.0,0.0,0.008695652173913044,0.0,0.0583804143126177,0.0,0.5371552609502025,0.00641025641025641,0.013531967721911856,0.11767297227260949,0.09587941145524724,0
